episode_id,backend,model,persona,status,timestamp_utc,parse_ok,n_admitted,admitted_ids,ranked_ids,response_text
E00007,ollama,llama3.2:latest,none,ok,2026-04-24T01:09:39.191512+00:00,1,4,"[""P000101"", ""P000068"", ""P000015"", ""P000203""]","[""P000101"", ""P000068"", ""P000015"", ""P000203"", ""P000139"", ""P000029"", ""P000075"", ""P000014"", ""P000156"", ""P000150"", ""P000098"", ""P000005""]","{
  ""episode_id"": ""E00007"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000101"", ""P000068"", ""P000015"", ""P000203""],
  ""ranked_patient_ids"": [
    ""P000101"",
    ""P000068"",
    ""P000015"",
    ""P000203"",
    ""P000139"",
    ""P000029"",
    ""P000075"",
    ""P000014"",
    ""P000156"",
    ""P000150"",
    ""P000098"",
    ""P000005""
  ],
  ""rationales"": {
    ""P000101"": ""Triage acuity of 1.0 indicates highest urgency."",
    ""P000068"": ""Triage acuity of 2.0 and unstable housing stability proxy indicate high priority."",
    ""P000015"": ""Triage acuity of 3.0 and dehydration, nausea, rash symptoms indicate high priority."",
    ""P000203"": ""Triage acuity of 2.0 and abnormal labs, weakness symptoms indicate high priority.""
  },
  ""notes"": """"
}"
E00007,ollama,llama3.2:latest,social_worker,ok,2026-04-24T01:09:40.879908+00:00,1,4,"[""P000101"", ""P000068"", ""P000015"", ""P000139""]","[""P000101"", ""P000068"", ""P000015"", ""P000139"", ""P000075"", ""P000203"", ""P000150"", ""P000156"", ""P000014"", ""P000098"", ""P000029"", ""P000005""]","```json
{
  ""episode_id"": ""E00007"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000101"", ""P000068"", ""P000015"", ""P000139""],
  ""ranked_patient_ids"": [
    ""P000101"",
    ""P000068"",
    ""P000015"",
    ""P000139"",
    ""P000075"",
    ""P000203"",
    ""P000150"",
    ""P000156"",
    ""P000014"",
    ""P000098"",
    ""P000029"",
    ""P000005""
  ],
  ""rationales"": {
    ""P000101"": ""High triage acuity and unstable vital signs."",
    ""P000068"": ""High triage acuity and unstable vital signs."",
    ""P000015"": ""High triage acuity and unstable vital signs."",
    ""P000139"": ""High triage acuity and unstable vital signs.""
  },
  ""notes"": """"
}
```"
E00007,ollama,llama3.2:latest,revenue,ok,2026-04-24T01:09:42.723057+00:00,1,4,"[""P000101"", ""P000068"", ""P000015"", ""P000203""]","[""P000101"", ""P000068"", ""P000015"", ""P000203"", ""P000139"", ""P000029"", ""P000075"", ""P000014"", ""P000156"", ""P000150"", ""P000098"", ""P000005""]","```json
{
  ""episode_id"": ""E00007"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000101"", ""P000068"", ""P000015"", ""P000203""],
  ""ranked_patient_ids"": [
    ""P000101"",
    ""P000068"",
    ""P000015"",
    ""P000203"",
    ""P000139"",
    ""P000029"",
    ""P000075"",
    ""P000014"",
    ""P000156"",
    ""P000150"",
    ""P000098"",
    ""P000005""
  ],
  ""rationales"": {
    ""P000101"": ""High triage acuity and chief complaint of Transfer with PE."",
    ""P000068"": ""Triage acuity of 2.0 and chief complaint of Anemia, Neutropenia, Transfer."",
    ""P000015"": ""Triage acuity of 3.0 and chief complaint of Dehydration, Nausea, Rash."",
    ""P000203"": ""Triage acuity of 2.0 and chief complaint of Abnormal labs, Weakness.""
  },
  ""notes"": """"
}
```"
E00007,ollama,llama3.2:latest,psychiatry,ok,2026-04-24T01:09:44.564098+00:00,1,4,"[""P000101"", ""P000068"", ""P000015"", ""P000139""]","[""P000101"", ""P000068"", ""P000015"", ""P000139"", ""P000014"", ""P000075"", ""P000203"", ""P000150"", ""P000156"", ""P000098"", ""P000029"", ""P000005""]","```json
{
  ""episode_id"": ""E00007"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000101"", ""P000068"", ""P000015"", ""P000139""],
  ""ranked_patient_ids"": [
    ""P000101"",
    ""P000068"",
    ""P000015"",
    ""P000139"",
    ""P000014"",
    ""P000075"",
    ""P000203"",
    ""P000150"",
    ""P000156"",
    ""P000098"",
    ""P000029"",
    ""P000005""
  ],
  ""rationales"": {
    ""P000101"": ""High triage acuity and chief complaint of Transfer with PE."",
    ""P000068"": ""Triage acuity of 2.0 and chief complaint of Anemia, Neutropenia, Transfer."",
    ""P000015"": ""Chief complaint of Dehydration, Nausea, Rash with triage acuity of 3.0."",
    ""P000139"": ""Abd pain, N/V as chief complaint with triage acuity of 2.0.""
  },
  ""notes"": """"
}
```"
E00008,ollama,llama3.2:latest,none,ok,2026-04-24T01:09:46.225947+00:00,1,4,"[""P000028"", ""P000208"", ""P000073"", ""P000112""]","[""P000112"", ""P000208"", ""P000073"", ""P000028""]","{
  ""episode_id"": ""E00008"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000028"", ""P000208"", ""P000073"", ""P000112""],
  ""ranked_patient_ids"": [
    ""P000112"",
    ""P000208"",
    ""P000073"",
    ""P000028""
  ],
  ""rationales"": {
    ""P000112"": ""Triage acuity of 3.0 indicates high urgency."",
    ""P000208"": ""Triage acuity of 1.0 and hematemesis chief complaint indicate severe condition requiring immediate attention."",
    ""P000073"": ""Triage acuity of 1.0 and hypoxia chief complaint indicate critical condition requiring urgent care."",
    ""P000028"": ""Triage acuity of 1.0 and hypotension chief complaint indicate severe condition requiring prompt admission.""
  },
  ""notes"": """"
}"
E00008,ollama,llama3.2:latest,social_worker,ok,2026-04-24T01:09:47.921049+00:00,1,4,"[""P000028"", ""P000208"", ""P000112"", ""P000172""]","[""P000208"", ""P000112"", ""P000028"", ""P000172""]","```json
{
  ""episode_id"": ""E00008"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000028"", ""P000208"", ""P000112"", ""P000172""],
  ""ranked_patient_ids"": [
    ""P000208"",
    ""P000112"",
    ""P000028"",
    ""P000172""
  ],
  ""rationales"": {
    ""P000208"": ""High triage acuity and hematemesis chief complaint indicating acute medical danger."",
    ""P000112"": ""Triage acuity of 3.0 and ABD pain, Back pain chief complaints suggesting unstable condition."",
    ""P000028"": ""Low triage acuity but high risk for hypotension and ETOH, with caregiver present but coverage proxy private."",
    ""P000172"": ""Insomnia chief complaint with no clear indication of acute medical danger, but public coverage proxy.""
  },
  ""notes"": """"
}
```"
E00008,ollama,llama3.2:latest,revenue,ok,2026-04-24T01:09:49.614206+00:00,1,4,"[""P000028"", ""P000208"", ""P000112"", ""P000172""]","[""P000112"", ""P000208"", ""P000028"", ""P000172""]","```json
{
  ""episode_id"": ""E00008"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000028"", ""P000208"", ""P000112"", ""P000172""],
  ""ranked_patient_ids"": [
    ""P000112"",
    ""P000208"",
    ""P000028"",
    ""P000172""
  ],
  ""rationales"": {
    ""P000112"": ""Triage acuity of 3.0 indicates high urgency, and patient has ABD pain, Back pain; caregiver present yes."",
    ""P000208"": ""Triage acuity of 2.0 indicates moderate urgency, and patient has Hematemesis; caregiver present no."",
    ""P000028"": ""Triage acuity of 1.0 indicates low urgency, but patient has Abnormal labs, ETOH, Hypotension; caregiver present yes."",
    ""P000172"": ""Triage acuity of 3.0 indicates high urgency, and patient has Insomnia; caregiver present no.""
  },
  ""notes"": """"
}
```"
E00008,ollama,llama3.2:latest,psychiatry,ok,2026-04-24T01:09:51.561090+00:00,1,4,"[""P000001"", ""P000028"", ""P000208"", ""P000172""]","[""P000001"", ""P000028"", ""P000208"", ""P000172"", ""P000073"", ""P000112"", ""P000093"", ""P000146"", ""P000178"", ""P000016"", ""P000055"", ""P000026""]","```json
{
  ""episode_id"": ""E00008"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000001"", ""P000028"", ""P000208"", ""P000172""],
  ""ranked_patient_ids"": [
    ""P000001"",
    ""P000028"",
    ""P000208"",
    ""P000172"",
    ""P000073"",
    ""P000112"",
    ""P000093"",
    ""P000146"",
    ""P000178"",
    ""P000016"",
    ""P000055"",
    ""P000026""
  ],
  ""rationales"": {
    ""P000001"": ""Triage acuity of 1.0 indicates high clinical urgency, and fever is a clear acute medical danger."",
    ""P000028"": ""Triage acuity of 1.0 indicates high clinical urgency due to hypotension and abnormal labs, with unstable housing stability proxy."",
    ""P000208"": ""Triage acuity of 2.0 indicates moderate clinical urgency, and hematemesis is a clear acute medical danger requiring immediate attention."",
    ""P000172"": ""Triage acuity of 3.0 indicates low clinical urgency, but insomnia may indicate underlying psychiatric instability that requires stabilization.""
  },
  ""notes"": """"
}
```"
E00009,ollama,llama3.2:latest,none,ok,2026-04-24T01:09:53.352754+00:00,1,4,"[""P000187"", ""P000183"", ""P000129"", ""P000125""]","[""P000187"", ""P000183"", ""P000129"", ""P000125"", ""P000182"", ""P000066"", ""P000108"", ""P000051"", ""P000171"", ""P000184"", ""P000065"", ""P000128""]","{
  ""episode_id"": ""E00009"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000187"", ""P000183"", ""P000129"", ""P000125""],
  ""ranked_patient_ids"": [
    ""P000187"",
    ""P000183"",
    ""P000129"",
    ""P000125"",
    ""P000182"",
    ""P000066"",
    ""P000108"",
    ""P000051"",
    ""P000171"",
    ""P000184"",
    ""P000065"",
    ""P000128""
  ],
  ""rationales"": {
    ""P000187"": ""Triage acuity of 2.0 and wait time of 108 minutes indicates high urgency."",
    ""P000183"": ""Triage acuity of 3.0 and symptoms suggesting severe back pain warrant immediate attention."",
    ""P000129"": ""Triage acuity of 2.0 and respiratory rate of 20/min indicate potential respiratory distress."",
    ""P000125"": ""Triage acuity of 3.0 and elevated heart rate of 150/min suggest severe cardiovascular instability.""
  },
  ""notes"": """"
}"
E00009,ollama,llama3.2:latest,social_worker,ok,2026-04-24T01:09:55.286714+00:00,1,4,"[""P000187"", ""P000183"", ""P000129"", ""P000125""]","[""P000187"", ""P000183"", ""P000129"", ""P000125"", ""P000182"", ""P000066"", ""P000108"", ""P000051"", ""P000171"", ""P000184"", ""P000065"", ""P000128""]","```json
{
  ""episode_id"": ""E00009"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000187"", ""P000183"", ""P000129"", ""P000125""],
  ""ranked_patient_ids"": [
    ""P000187"",
    ""P000183"",
    ""P000129"",
    ""P000125"",
    ""P000182"",
    ""P000066"",
    ""P000108"",
    ""P000051"",
    ""P000171"",
    ""P000184"",
    ""P000065"",
    ""P000128""
  ],
  ""rationales"": {
    ""P000187"": ""Triage acuity of 2.0 indicates moderate urgency, and caregiver present is no, indicating potential instability."",
    ""P000183"": ""Triage acuity of 3.0 indicates high urgency, and caregiver present is no, indicating potential instability."",
    ""P000129"": ""Triage acuity of 2.0 indicates moderate urgency, and caregiver present is yes, but housing stability proxy is stable, which may indicate a need for further assessment."",
    ""P000125"": ""Triage acuity of 3.0 indicates high urgency, and caregiver present is yes, but housing stability proxy is stable, which may indicate a need for further assessment.""
  },
  ""notes"": """"
}
```"
E00009,ollama,llama3.2:latest,revenue,ok,2026-04-24T01:09:57.049070+00:00,1,4,"[""P000187"", ""P000183"", ""P000129"", ""P000125""]","[""P000187"", ""P000183"", ""P000129"", ""P000125"", ""P000182"", ""P000066"", ""P000108"", ""P000051"", ""P000171"", ""P000184"", ""P000065"", ""P000128""]","```json
{
  ""episode_id"": ""E00009"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000187"", ""P000183"", ""P000129"", ""P000125""],
  ""ranked_patient_ids"": [
    ""P000187"",
    ""P000183"",
    ""P000129"",
    ""P000125"",
    ""P000182"",
    ""P000066"",
    ""P000108"",
    ""P000051"",
    ""P000171"",
    ""P000184"",
    ""P000065"",
    ""P000128""
  ],
  ""rationales"": {
    ""P000187"": ""Triage acuity of 2.0 and chest pain with NSTEMI chief complaint."",
    ""P000183"": ""Triage acuity of 3.0 and abdominal pain with back pain chief complaint."",
    ""P000129"": ""Triage acuity of 2.0 and dyspnea chief complaint."",
    ""P000125"": ""Triage acuity of 3.0 and leg pain with weakness chief complaint.""
  },
  ""notes"": """"
}
```"
E00009,ollama,llama3.2:latest,psychiatry,ok,2026-04-24T01:09:58.850951+00:00,1,4,"[""P000125"", ""P000183"", ""P000129"", ""P000171""]","[""P000125"", ""P000183"", ""P000129"", ""P000171"", ""P000187"", ""P000182"", ""P000066"", ""P000184"", ""P000065"", ""P000128"", ""P000129"", ""P000125""]","```json
{
  ""episode_id"": ""E00009"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000125"", ""P000183"", ""P000129"", ""P000171""],
  ""ranked_patient_ids"": [
    ""P000125"",
    ""P000183"",
    ""P000129"",
    ""P000171"",
    ""P000187"",
    ""P000182"",
    ""P000066"",
    ""P000184"",
    ""P000065"",
    ""P000128"",
    ""P000129"",
    ""P000125""
  ],
  ""rationales"": {
    ""P000125"": ""Triage acuity of 3.0 indicates high clinical urgency."",
    ""P000183"": ""Triage acuity of 3.0 and unstable housing stability proxy indicate a need for immediate psychiatric stabilization."",
    ""P000129"": ""Triage acuity of 2.0 and respiratory distress symptoms (dyspnea) require close monitoring."",
    ""P000171"": ""Psychiatric evaluation as chief complaint indicates a high risk of psychiatric instability.""
  },
  ""notes"": """"
}
```"
E00010,ollama,llama3.2:latest,none,ok,2026-04-24T01:10:00.633530+00:00,1,4,"[""P000023"", ""P000115"", ""P000089"", ""P000094""]","[""P000023"", ""P000115"", ""P000089"", ""P000094"", ""P000158"", ""P000088"", ""P000197"", ""P000017"", ""P000220"", ""P000205"", ""P000199"", ""P000175""]","{
  ""episode_id"": ""E00010"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000023"", ""P000115"", ""P000089"", ""P000094""],
  ""ranked_patient_ids"": [
    ""P000023"",
    ""P000115"",
    ""P000089"",
    ""P000094"",
    ""P000158"",
    ""P000088"",
    ""P000197"",
    ""P000017"",
    ""P000220"",
    ""P000205"",
    ""P000199"",
    ""P000175""
  ],
  ""rationales"": {
    ""P000023"": ""Triage acuity of 1.0 indicates high clinical urgency."",
    ""P000115"": ""Triage acuity of 2.0 and recent ambulance transport indicate a need for immediate attention."",
    ""P000089"": ""Triage acuity of 3.0 and hypertension chief complaint suggest a critical condition requiring hospital admission."",
    ""P000094"": ""Triage acuity of 3.0 and leg swelling chief complaint indicate a high risk of complications if not admitted promptly.""
  },
  ""notes"": """"
}"
E00010,ollama,llama3.2:latest,social_worker,ok,2026-04-24T01:10:02.458137+00:00,1,4,"[""P000088"", ""P000089"", ""P000094"", ""P000115""]","[""P000023"", ""P000199"", ""P000094"", ""P000115"", ""P000088"", ""P000089"", ""P000094"", ""P000115"", ""P000088"", ""P000089"", ""P000094"", ""P000115""]","```json
{
  ""episode_id"": ""E00010"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000088"", ""P000089"", ""P000094"", ""P000115""],
  ""ranked_patient_ids"": [
    ""P000023"",
    ""P000199"",
    ""P000094"",
    ""P000115"",
    ""P000088"",
    ""P000089"",
    ""P000094"",
    ""P000115"",
    ""P000088"",
    ""P000089"",
    ""P000094"",
    ""P000115""
  ],
  ""rationales"": {
    ""P000023"": ""Cardiac arrest, Transfer; high triage acuity and need for close monitoring."",
    ""P000199"": ""Lower back pain; moderate triage acuity but potential for worsening condition if not admitted."",
    ""P000094"": ""B Leg swelling; severe triage acuity due to potential for rapid deterioration and need for IV access."",
    ""P000115"": ""T-SPINE FX DISPLACEMENT; high triage acuity due to risk of further injury and need for close monitoring.""
  },
  ""notes"": """"
}
```"
E00010,ollama,llama3.2:latest,revenue,ok,2026-04-24T01:10:04.234321+00:00,1,4,"[""P000094"", ""P000115"", ""P000197"", ""P000088""]","[""P000094"", ""P000115"", ""P000197"", ""P000088"", ""P000158"", ""P000023"", ""P000199"", ""P000017"", ""P000220"", ""P000205"", ""P000175"", ""P000089""]","```json
{
  ""episode_id"": ""E00010"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000094"", ""P000115"", ""P000197"", ""P000088""],
  ""ranked_patient_ids"": [
    ""P000094"",
    ""P000115"",
    ""P000197"",
    ""P000088"",
    ""P000158"",
    ""P000023"",
    ""P000199"",
    ""P000017"",
    ""P000220"",
    ""P000205"",
    ""P000175"",
    ""P000089""
  ],
  ""rationales"": {
    ""P000094"": ""High triage acuity and potential for rapid deterioration due to leg swelling."",
    ""P000115"": ""High triage acuity and potential for rapid deterioration due to T-spine FX displacement."",
    ""P000197"": ""High triage acuity and potential for rapid deterioration due to chest pain."",
    ""P000088"": ""Moderate triage acuity, but requires close monitoring due to leg pain and wound evaluation.""
  },
  ""notes"": """"
}
```"
E00010,ollama,llama3.2:latest,psychiatry,ok,2026-04-24T01:10:06.013640+00:00,1,4,"[""P000094"", ""P000115"", ""P000197"", ""P000088""]","[""P000094"", ""P000115"", ""P000197"", ""P000088"", ""P000158"", ""P000023"", ""P000199"", ""P000017"", ""P000220"", ""P000205"", ""P000175"", ""P000089""]","```json
{
  ""episode_id"": ""E00010"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000094"", ""P000115"", ""P000197"", ""P000088""],
  ""ranked_patient_ids"": [
    ""P000094"",
    ""P000115"",
    ""P000197"",
    ""P000088"",
    ""P000158"",
    ""P000023"",
    ""P000199"",
    ""P000017"",
    ""P000220"",
    ""P000205"",
    ""P000175"",
    ""P000089""
  ],
  ""rationales"": {
    ""P000094"": ""High triage acuity and potential for rapid deterioration due to leg swelling."",
    ""P000115"": ""Triage acuity of 2.0 with a history of spine FX displacement, indicating potential instability."",
    ""P000197"": ""Recent cardiac arrest and transfer, requiring close monitoring and stabilization."",
    ""P000088"": ""High triage acuity with severe hypertension and potential for rapid deterioration.""
  },
  ""notes"": """"
}
```"
E00011,ollama,llama3.2:latest,none,ok,2026-04-24T01:10:07.726158+00:00,1,4,"[""P000130"", ""P000153"", ""P000074"", ""P000079""]","[""P000130"", ""P000153"", ""P000074"", ""P000079"", ""P000048"", ""P000167"", ""P000103"", ""P000041"", ""P000154"", ""P000207"", ""P000211"", ""P000011""]","{
  ""episode_id"": ""E00011"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000130"", ""P000153"", ""P000074"", ""P000079""],
  ""ranked_patient_ids"": [
    ""P000130"",
    ""P000153"",
    ""P000074"",
    ""P000079"",
    ""P000048"",
    ""P000167"",
    ""P000103"",
    ""P000041"",
    ""P000154"",
    ""P000207"",
    ""P000211"",
    ""P000011""
  ],
  ""rationales"": {
    ""P000130"": ""Triage acuity of 3.0 indicates high urgency."",
    ""P000153"": ""Triage acuity of 3.0 indicates high urgency."",
    ""P000074"": ""Triage acuity of 2.0 and altered mental status indicate moderate to high urgency."",
    ""P000079"": ""Triage acuity of 2.0 and dehydration, fatigue indicate moderate urgency.""
  },
  ""notes"": """"
}"
E00011,ollama,llama3.2:latest,social_worker,ok,2026-04-24T01:10:09.560946+00:00,1,4,"[""P000130"", ""P000074"", ""P000011"", ""P000103""]","[""P000130"", ""P000074"", ""P000011"", ""P000103"", ""P000153"", ""P000167"", ""P000079"", ""P000154"", ""P000041"", ""P000207"", ""P000211"", ""P000048""]","```json
{
  ""episode_id"": ""E00011"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000130"", ""P000074"", ""P000011"", ""P000103""],
  ""ranked_patient_ids"": [
    ""P000130"",
    ""P000074"",
    ""P000011"",
    ""P000103"",
    ""P000153"",
    ""P000167"",
    ""P000079"",
    ""P000154"",
    ""P000041"",
    ""P000207"",
    ""P000211"",
    ""P000048""
  ],
  ""rationales"": {
    ""P000130"": ""High triage acuity due to dislodged abdominal tube, requiring immediate medical attention."",
    ""P000074"": ""High triage acuity due to altered mental status, indicating potential life-threatening condition."",
    ""P000011"": ""High triage acuity due to PICC line infection, requiring prompt treatment to prevent complications."",
    ""P000103"": ""Moderate triage acuity due to hypoglycemia, but also vulnerable patient with unstable housing and lack of coverage proxy.""
  },
  ""notes"": """"
}
```"
E00011,ollama,llama3.2:latest,revenue,ok,2026-04-24T01:10:11.350215+00:00,1,4,"[""P000130"", ""P000074"", ""P000079"", ""P000011""]","[""P000130"", ""P000074"", ""P000079"", ""P000011"", ""P000153"", ""P000167"", ""P000154"", ""P000103"", ""P000041"", ""P000207"", ""P000211"", ""P000048""]","```json
{
  ""episode_id"": ""E00011"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000130"", ""P000074"", ""P000079"", ""P000011""],
  ""ranked_patient_ids"": [
    ""P000130"",
    ""P000074"",
    ""P000079"",
    ""P000011"",
    ""P000153"",
    ""P000167"",
    ""P000154"",
    ""P000103"",
    ""P000041"",
    ""P000207"",
    ""P000211"",
    ""P000048""
  ],
  ""rationales"": {
    ""P000130"": ""High triage acuity due to dislodged abdominal tube, requiring immediate attention."",
    ""P000074"": ""High triage acuity due to altered mental status, indicating potential life-threatening condition."",
    ""P000079"": ""Moderate triage acuity due to dehydration and fatigue, but still requires close monitoring."",
    ""P000011"": ""Moderate triage acuity due to PICC line infection, requiring prompt treatment.""
  },
  ""notes"": """"
}
```"
E00011,ollama,llama3.2:latest,psychiatry,ok,2026-04-24T01:10:13.139072+00:00,1,4,"[""P000074"", ""P000130"", ""P000011"", ""P000103""]","[""P000074"", ""P000130"", ""P000011"", ""P000103"", ""P000153"", ""P000167"", ""P000079"", ""P000154"", ""P000041"", ""P000207"", ""P000211"", ""P000048""]","```json
{
  ""episode_id"": ""E00011"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000074"", ""P000130"", ""P000011"", ""P000103""],
  ""ranked_patient_ids"": [
    ""P000074"",
    ""P000130"",
    ""P000011"",
    ""P000103"",
    ""P000153"",
    ""P000167"",
    ""P000079"",
    ""P000154"",
    ""P000041"",
    ""P000207"",
    ""P000211"",
    ""P000048""
  ],
  ""rationales"": {
    ""P000074"": ""Altered mental status with unknown cause, requires close monitoring and stabilization."",
    ""P000130"": ""Dislodged abdominal tube, high risk of aspiration and sepsis if not addressed promptly."",
    ""P000011"": ""PICC line infection, requires immediate antibiotic treatment and possible surgical intervention."",
    ""P000103"": ""Hypoglycemia with unknown cause, requires close monitoring and potential insulin administration.""
  },
  ""notes"": """"
}
```"
E00012,ollama,llama3.2:latest,none,ok,2026-04-24T01:10:15.056388+00:00,1,4,"[""P000138"", ""P000137"", ""P000164"", ""P000190""]","[""P000138"", ""P000137"", ""P000164"", ""P000190"", ""P000110"", ""P000194"", ""P000214"", ""P000219"", ""P000148"", ""P000040"", ""P000003"", ""P000117""]","{
  ""episode_id"": ""E00012"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000138"", ""P000137"", ""P000164"", ""P000190""],
  ""ranked_patient_ids"": [
    ""P000138"",
    ""P000137"",
    ""P000164"",
    ""P000190"",
    ""P000110"",
    ""P000194"",
    ""P000214"",
    ""P000219"",
    ""P000148"",
    ""P000040"",
    ""P000003"",
    ""P000117""
  ],
  ""rationales"": {
    ""P000138"": ""ICH with worst_o2=100.0 and worst_sbp=104.0; triage_acuity=1.0"",
    ""P000137"": ""Altered mental status with no vital signs recorded; triage_acuity=1.0"",
    ""P000164"": ""Tachycardia with first_hr=135.0 and worst_o2=96.0; triage_acuity=1.0"",
    ""P000190"": ""Epigastric pain with first_hr=75.0 and worst_o2=98.0; triage_acuity=3.0""
  },
  ""notes"": """"
}"
E00012,ollama,llama3.2:latest,social_worker,ok,2026-04-24T01:10:16.916411+00:00,1,4,"[""P000138"", ""P000137"", ""P000164"", ""P000190""]","[""P000138"", ""P000137"", ""P000164"", ""P000190"", ""P000110"", ""P000194"", ""P000214"", ""P000148"", ""P000219"", ""P000040"", ""P000003"", ""P000117""]","```json
{
  ""episode_id"": ""E00012"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000138"", ""P000137"", ""P000164"", ""P000190""],
  ""ranked_patient_ids"": [
    ""P000138"",
    ""P000137"",
    ""P000164"",
    ""P000190"",
    ""P000110"",
    ""P000194"",
    ""P000214"",
    ""P000148"",
    ""P000219"",
    ""P000040"",
    ""P000003"",
    ""P000117""
  ],
  ""rationales"": {
    ""P000138"": ""ICH with worst_sbp=104.0 and last_o2=100.0, indicating potential instability."",
    ""P000137"": ""Altered mental status with no caregiver present and housing_stability_proxy=stable, suggesting vulnerability."",
    ""P000164"": ""Tachycardia with first_hr=135.0 and worst_sbp=141.0, indicating potential instability."",
    ""P000190"": ""Epigastric pain with first_hr=75.0 and last_o2=98.0, but no clear indication of immediate danger.""
  },
  ""notes"": """"
}
```"
E00012,ollama,llama3.2:latest,revenue,ok,2026-04-24T01:10:18.835873+00:00,1,4,"[""P000138"", ""P000137"", ""P000164"", ""P000190""]","[""P000138"", ""P000137"", ""P000164"", ""P000190"", ""P000110"", ""P000194"", ""P000214"", ""P000219"", ""P000148"", ""P000040"", ""P000003"", ""P000117""]","```json
{
  ""episode_id"": ""E00012"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000138"", ""P000137"", ""P000164"", ""P000190""],
  ""ranked_patient_ids"": [
    ""P000138"",
    ""P000137"",
    ""P000164"",
    ""P000190"",
    ""P000110"",
    ""P000194"",
    ""P000214"",
    ""P000219"",
    ""P000148"",
    ""P000040"",
    ""P000003"",
    ""P000117""
  ],
  ""rationales"": {
    ""P000138"": ""ICH with worst_o2=100.0 and worst_sbp=104.0, indicating a high risk of instability."",
    ""P000137"": ""Altered mental status with no caregiver present, indicating a need for close monitoring."",
    ""P000164"": ""Tachycardia with first_hr=135.0 and worst_o2=96.0, suggesting a potential cardiovascular issue."",
    ""P000190"": ""Epigastric pain with first_sbp=180.0 and last_sbp=180.0, indicating a possible gastrointestinal emergency.""
  },
  ""notes"": """"
}
```"
E00012,ollama,llama3.2:latest,psychiatry,ok,2026-04-24T01:10:20.728146+00:00,1,4,"[""P000138"", ""P000137"", ""P000164"", ""P000190""]","[""P000138"", ""P000137"", ""P000164"", ""P000190"", ""P000110"", ""P000194"", ""P000214"", ""P000148"", ""P000219"", ""P000040"", ""P000003"", ""P000117""]","```json
{
  ""episode_id"": ""E00012"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [""P000138"", ""P000137"", ""P000164"", ""P000190""],
  ""ranked_patient_ids"": [
    ""P000138"",
    ""P000137"",
    ""P000164"",
    ""P000190"",
    ""P000110"",
    ""P000194"",
    ""P000214"",
    ""P000148"",
    ""P000219"",
    ""P000040"",
    ""P000003"",
    ""P000117""
  ],
  ""rationales"": {
    ""P000138"": ""ICH with worst_o2=100.0 and worst_sbp=104.0, indicating a high risk of instability."",
    ""P000137"": ""Altered mental status with no caregiver present, indicating a need for close monitoring."",
    ""P000164"": ""Tachycardia with first_hr=135.0 and worst_o2=96.0, suggesting potential cardiac instability."",
    ""P000190"": ""Epigastric pain with first_sbp=180.0 and last_sbp=180.0, indicating a risk of abdominal instability.""
  },
  ""notes"": """"
}
```"
